time,alive_grass,alive_herbivores,alive_predators,herbivore_hp_pool,predator_hp_pool,predator_mana,herbivore_mana,total_creature_mana,corpse_mana,field_mana,attack_gain,magic_gain,grass_gain,field_gain,corpse_gain,mana_spent,death_release,expected_phase_ups
313.0,100,0,10,0.0,550.0,5812.5,0.0,5812.5,0.0,870.0,1050.0,0.0,0.0,3531.0,0.0,367.5000000000001,3401.0,1.5500000000000007
314.0,100,0,10,0.0,550.0,5822.5,0.0,5822.5,0.0,860.0,1050.0,0.0,0.0,3541.0,0.0,367.5000000000001,3401.0,1.5500000000000007
315.0,100,0,10,0.0,550.0,5832.5,0.0,5832.5,0.0,850.0,1050.0,0.0,0.0,3551.0,0.0,367.5000000000001,3401.0,1.5500000000000007
316.0,100,0,10,0.0,550.0,5842.5,0.0,5842.5,0.0,840.0,1050.0,0.0,0.0,3561.0,0.0,367.5000000000001,3401.0,1.5500000000000007
317.0,100,0,10,0.0,550.0,5852.5,0.0,5852.5,0.0,830.0,1050.0,0.0,0.0,3571.0,0.0,367.5000000000001,3401.0,1.5500000000000007
318.0,100,0,10,0.0,550.0,5862.5,0.0,5862.5,0.0,820.0,1050.0,0.0,0.0,3581.0,0.0,367.5000000000001,3401.0,1.5500000000000007
319.0,100,0,10,0.0,550.0,5872.5,0.0,5872.5,0.0,810.0,1050.0,0.0,0.0,3591.0,0.0,367.5000000000001,3401.0,1.5500000000000007
320.0,100,0,10,0.0,550.0,5882.5,0.0,5882.5,0.0,800.0,1050.0,0.0,0.0,3601.0,0.0,367.5000000000001,3401.0,1.6000000000000008
321.0,100,0,10,0.0,550.0,5892.5,0.0,5892.5,0.0,790.0,1050.0,0.0,0.0,3611.0,0.0,367.5000000000001,3401.0,1.6000000000000008
322.0,100,0,10,0.0,550.0,5902.5,0.0,5902.5,0.0,780.0,1050.0,0.0,0.0,3621.0,0.0,367.5000000000001,3401.0,1.6000000000000008
323.0,100,0,10,0.0,550.0,5912.5,0.0,5912.5,0.0,770.0,1050.0,0.0,0.0,3631.0,0.0,367.5000000000001,3401.0,1.6000000000000008
324.0,100,0,10,0.0,550.0,5922.5,0.0,5922.5,0.0,760.0,1050.0,0.0,0.0,3641.0,0.0,367.5000000000001,3401.0,1.6000000000000008
325.0,100,0,10,0.0,550.0,5932.5,0.0,5932.5,0.0,750.0,1050.0,0.0,0.0,3651.0,0.0,367.5000000000001,3401.0,1.6000000000000008
326.0,100,0,10,0.0,550.0,5942.5,0.0,5942.5,0.0,740.0,1050.0,0.0,0.0,3661.0,0.0,367.5000000000001,3401.0,1.6000000000000008
327.0,100,0,10,0.0,550.0,5952.5,0.0,5952.5,0.0,730.0,1050.0,0.0,0.0,3671.0,0.0,367.5000000000001,3401.0,1.6000000000000008
328.0,100,0,10,0.0,550.0,5962.5,0.0,5962.5,0.0,720.0,1050.0,0.0,0.0,3681.0,0.0,367.5000000000001,3401.0,1.6000000000000008
329.0,100,0,10,0.0,550.0,5972.5,0.0,5972.5,0.0,710.0,1050.0,0.0,0.0,3691.0,0.0,367.5000000000001,3401.0,1.6000000000000008
330.0,100,0,10,0.0,550.0,5982.5,0.0,5982.5,0.0,700.0,1050.0,0.0,0.0,3701.0,0.0,367.5000000000001,3401.0,1.6500000000000008
331.0,100,0,10,0.0,550.0,5992.5,0.0,5992.5,0.0,690.0,1050.0,0.0,0.0,3711.0,0.0,367.5000000000001,3401.0,1.6500000000000008
332.0,100,0,10,0.0,550.0,6002.5,0.0,6002.5,0.0,680.0,1050.0,0.0,0.0,3721.0,0.0,367.5000000000001,3401.0,1.6500000000000008
333.0,100,0,10,0.0,550.0,6012.5,0.0,6012.5,0.0,670.0,1050.0,0.0,0.0,3731.0,0.0,367.5000000000001,3401.0,1.6500000000000008
334.0,100,0,10,0.0,550.0,6022.5,0.0,6022.5,0.0,660.0,1050.0,0.0,0.0,3741.0,0.0,367.5000000000001,3401.0,1.6500000000000008
335.0,100,0,10,0.0,550.0,6032.5,0.0,6032.5,0.0,650.0,1050.0,0.0,0.0,3751.0,0.0,367.5000000000001,3401.0,1.6500000000000008
336.0,100,0,10,0.0,550.0,6042.5,0.0,6042.5,0.0,640.0,1050.0,0.0,0.0,3761.0,0.0,367.5000000000001,3401.0,1.6500000000000008
337.0,100,0,10,0.0,550.0,6052.5,0.0,6052.5,0.0,630.0,1050.0,0.0,0.0,3771.0,0.0,367.5000000000001,3401.0,1.6500000000000008
338.0,100,0,10,0.0,550.0,6062.5,0.0,6062.5,0.0,620.0,1050.0,0.0,0.0,3781.0,0.0,367.5000000000001,3401.0,1.6500000000000008
339.0,100,0,10,0.0,550.0,6072.5,0.0,6072.5,0.0,610.0,1050.0,0.0,0.0,3791.0,0.0,367.5000000000001,3401.0,1.6500000000000008
340.0,100,0,10,0.0,550.0,6082.5,0.0,6082.5,0.0,600.0,1050.0,0.0,0.0,3801.0,0.0,367.5000000000001,3401.0,1.7000000000000008
341.0,100,0,10,0.0,550.0,6092.5,0.0,6092.5,0.0,590.0,1050.0,0.0,0.0,3811.0,0.0,367.5000000000001,3401.0,1.7000000000000008
342.0,100,0,10,0.0,550.0,6102.5,0.0,6102.5,0.0,580.0,1050.0,0.0,0.0,3821.0,0.0,367.5000000000001,3401.0,1.7000000000000008
343.0,100,0,10,0.0,550.0,6112.5,0.0,6112.5,0.0,570.0,1050.0,0.0,0.0,3831.0,0.0,367.5000000000001,3401.0,1.7000000000000008
344.0,100,0,10,0.0,550.0,6122.5,0.0,6122.5,0.0,560.0,1050.0,0.0,0.0,3841.0,0.0,367.5000000000001,3401.0,1.7000000000000008
345.0,100,0,10,0.0,550.0,6132.5,0.0,6132.5,0.0,550.0,1050.0,0.0,0.0,3851.0,0.0,367.5000000000001,3401.0,1.7000000000000008
346.0,100,0,10,0.0,550.0,6142.5,0.0,6142.5,0.0,540.0,1050.0,0.0,0.0,3861.0,0.0,367.5000000000001,3401.0,1.7000000000000008
347.0,100,0,10,0.0,550.0,6152.5,0.0,6152.5,0.0,530.0,1050.0,0.0,0.0,3871.0,0.0,367.5000000000001,3401.0,1.7000000000000008
348.0,100,0,10,0.0,550.0,6162.5,0.0,6162.5,0.0,520.0,1050.0,0.0,0.0,3881.0,0.0,367.5000000000001,3401.0,1.7000000000000008
349.0,100,0,10,0.0,550.0,6172.5,0.0,6172.5,0.0,510.0,1050.0,0.0,0.0,3891.0,0.0,367.5000000000001,3401.0,1.7000000000000008
350.0,100,0,10,0.0,550.0,6182.5,0.0,6182.5,0.0,500.0,1050.0,0.0,0.0,3901.0,0.0,367.5000000000001,3401.0,1.7500000000000009
351.0,100,0,10,0.0,550.0,6192.5,0.0,6192.5,0.0,490.0,1050.0,0.0,0.0,3911.0,0.0,367.5000000000001,3401.0,1.7500000000000009
352.0,100,0,10,0.0,550.0,6202.5,0.0,6202.5,0.0,480.0,1050.0,0.0,0.0,3921.0,0.0,367.5000000000001,3401.0,1.7500000000000009
353.0,100,0,10,0.0,550.0,6212.5,0.0,6212.5,0.0,470.0,1050.0,0.0,0.0,3931.0,0.0,367.5000000000001,3401.0,1.7500000000000009
354.0,100,0,10,0.0,550.0,6222.5,0.0,6222.5,0.0,460.0,1050.0,0.0,0.0,3941.0,0.0,367.5000000000001,3401.0,1.7500000000000009
355.0,100,0,10,0.0,550.0,6232.5,0.0,6232.5,0.0,450.0,1050.0,0.0,0.0,3951.0,0.0,367.5000000000001,3401.0,1.7500000000000009
356.0,100,0,10,0.0,550.0,6242.5,0.0,6242.5,0.0,440.0,1050.0,0.0,0.0,3961.0,0.0,367.5000000000001,3401.0,1.7500000000000009
357.0,100,0,10,0.0,550.0,6252.5,0.0,6252.5,0.0,430.0,1050.0,0.0,0.0,3971.0,0.0,367.5000000000001,3401.0,1.7500000000000009
358.0,100,0,10,0.0,550.0,6262.5,0.0,6262.5,0.0,420.0,1050.0,0.0,0.0,3981.0,0.0,367.5000000000001,3401.0,1.7500000000000009
359.0,100,0,10,0.0,550.0,6272.5,0.0,6272.5,0.0,410.0,1050.0,0.0,0.0,3991.0,0.0,367.5000000000001,3401.0,1.7500000000000009
360.0,100,0,10,0.0,550.0,6282.5,0.0,6282.5,0.0,400.0,1050.0,0.0,0.0,4001.0,0.0,367.5000000000001,3401.0,1.790000000000001
361.0,100,0,10,0.0,550.0,6292.5,0.0,6292.5,0.0,390.0,1050.0,0.0,0.0,4011.0,0.0,367.5000000000001,3401.0,1.790000000000001
362.0,100,0,10,0.0,550.0,6302.5,0.0,6302.5,0.0,380.0,1050.0,0.0,0.0,4021.0,0.0,367.5000000000001,3401.0,1.790000000000001
363.0,100,0,10,0.0,550.0,6312.5,0.0,6312.5,0.0,370.0,1050.0,0.0,0.0,4031.0,0.0,367.5000000000001,3401.0,1.790000000000001
364.0,100,0,10,0.0,550.0,6322.5,0.0,6322.5,0.0,360.0,1050.0,0.0,0.0,4041.0,0.0,367.5000000000001,3401.0,1.790000000000001
365.0,100,0,10,0.0,550.0,6332.5,0.0,6332.5,0.0,350.0,1050.0,0.0,0.0,4051.0,0.0,367.5000000000001,3401.0,1.790000000000001
366.0,100,0,10,0.0,550.0,6342.5,0.0,6342.5,0.0,340.0,1050.0,0.0,0.0,4061.0,0.0,367.5000000000001,3401.0,1.790000000000001
367.0,100,0,10,0.0,550.0,6352.5,0.0,6352.5,0.0,330.0,1050.0,0.0,0.0,4071.0,0.0,367.5000000000001,3401.0,1.790000000000001
368.0,100,0,10,0.0,550.0,6362.5,0.0,6362.5,0.0,320.0,1050.0,0.0,0.0,4081.0,0.0,367.5000000000001,3401.0,1.790000000000001
369.0,100,0,10,0.0,550.0,6372.5,0.0,6372.5,0.0,310.0,1050.0,0.0,0.0,4091.0,0.0,367.5000000000001,3401.0,1.790000000000001
370.0,100,0,10,0.0,550.0,6382.5,0.0,6382.5,0.0,300.0,1050.0,0.0,0.0,4101.0,0.0,367.5000000000001,3401.0,1.820000000000001
371.0,100,0,10,0.0,550.0,6392.5,0.0,6392.5,0.0,290.0,1050.0,0.0,0.0,4111.0,0.0,367.5000000000001,3401.0,1.820000000000001
372.0,100,0,10,0.0,550.0,6402.5,0.0,6402.5,0.0,280.0,1050.0,0.0,0.0,4121.0,0.0,367.5000000000001,3401.0,1.820000000000001
373.0,100,0,10,0.0,550.0,6412.5,0.0,6412.5,0.0,270.0,1050.0,0.0,0.0,4131.0,0.0,367.5000000000001,3401.0,1.820000000000001
374.0,100,0,10,0.0,550.0,6422.5,0.0,6422.5,0.0,260.0,1050.0,0.0,0.0,4141.0,0.0,367.5000000000001,3401.0,1.820000000000001
375.0,100,0,10,0.0,550.0,6432.5,0.0,6432.5,0.0,250.0,1050.0,0.0,0.0,4151.0,0.0,367.5000000000001,3401.0,1.820000000000001
376.0,100,0,10,0.0,550.0,6442.5,0.0,6442.5,0.0,240.0,1050.0,0.0,0.0,4161.0,0.0,367.5000000000001,3401.0,1.820000000000001
377.0,100,0,10,0.0,550.0,6452.5,0.0,6452.5,0.0,230.0,1050.0,0.0,0.0,4171.0,0.0,367.5000000000001,3401.0,1.820000000000001
378.0,100,0,10,0.0,550.0,6462.5,0.0,6462.5,0.0,220.0,1050.0,0.0,0.0,4181.0,0.0,367.5000000000001,3401.0,1.820000000000001
379.0,100,0,10,0.0,550.0,6472.5,0.0,6472.5,0.0,210.0,1050.0,0.0,0.0,4191.0,0.0,367.5000000000001,3401.0,1.820000000000001
380.0,100,0,10,0.0,550.0,6482.5,0.0,6482.5,0.0,200.0,1050.0,0.0,0.0,4201.0,0.0,367.5000000000001,3401.0,1.840000000000001
381.0,100,0,10,0.0,550.0,6492.5,0.0,6492.5,0.0,190.0,1050.0,0.0,0.0,4211.0,0.0,367.5000000000001,3401.0,1.840000000000001
382.0,100,0,10,0.0,550.0,6502.5,0.0,6502.5,0.0,180.0,1050.0,0.0,0.0,4221.0,0.0,367.5000000000001,3401.0,1.840000000000001
383.0,100,0,10,0.0,550.0,6512.5,0.0,6512.5,0.0,170.0,1050.0,0.0,0.0,4231.0,0.0,367.5000000000001,3401.0,1.840000000000001
384.0,100,0,10,0.0,550.0,6522.5,0.0,6522.5,0.0,160.0,1050.0,0.0,0.0,4241.0,0.0,367.5000000000001,3401.0,1.840000000000001
385.0,100,0,10,0.0,550.0,6532.5,0.0,6532.5,0.0,150.0,1050.0,0.0,0.0,4251.0,0.0,367.5000000000001,3401.0,1.840000000000001
386.0,100,0,10,0.0,550.0,6542.5,0.0,6542.5,0.0,140.0,1050.0,0.0,0.0,4261.0,0.0,367.5000000000001,3401.0,1.840000000000001
387.0,100,0,10,0.0,550.0,6552.5,0.0,6552.5,0.0,130.0,1050.0,0.0,0.0,4271.0,0.0,367.5000000000001,3401.0,1.840000000000001
388.0,100,0,10,0.0,550.0,6562.5,0.0,6562.5,0.0,120.0,1050.0,0.0,0.0,4281.0,0.0,367.5000000000001,3401.0,1.840000000000001
389.0,100,0,10,0.0,550.0,6572.5,0.0,6572.5,0.0,110.0,1050.0,0.0,0.0,4291.0,0.0,367.5000000000001,3401.0,1.840000000000001
390.0,100,0,10,0.0,550.0,6582.5,0.0,6582.5,0.0,100.0,1050.0,0.0,0.0,4301.0,0.0,367.5000000000001,3401.0,1.850000000000001
391.0,100,0,10,0.0,550.0,6592.5,0.0,6592.5,0.0,90.0,1050.0,0.0,0.0,4311.0,0.0,367.5000000000001,3401.0,1.850000000000001
392.0,100,0,10,0.0,550.0,6602.5,0.0,6602.5,0.0,80.0,1050.0,0.0,0.0,4321.0,0.0,367.5000000000001,3401.0,1.850000000000001
393.0,100,0,10,0.0,550.0,6612.5,0.0,6612.5,0.0,70.0,1050.0,0.0,0.0,4331.0,0.0,367.5000000000001,3401.0,1.850000000000001
394.0,100,0,10,0.0,550.0,6622.5,0.0,6622.5,0.0,60.0,1050.0,0.0,0.0,4341.0,0.0,367.5000000000001,3401.0,1.850000000000001
395.0,100,0,10,0.0,550.0,6632.5,0.0,6632.5,0.0,50.0,1050.0,0.0,0.0,4351.0,0.0,367.5000000000001,3401.0,1.850000000000001
396.0,100,0,10,0.0,550.0,6642.5,0.0,6642.5,0.0,40.0,1050.0,0.0,0.0,4361.0,0.0,367.5000000000001,3401.0,1.850000000000001
397.0,100,0,10,0.0,550.0,6652.5,0.0,6652.5,0.0,30.0,1050.0,0.0,0.0,4371.0,0.0,367.5000000000001,3401.0,1.850000000000001
398.0,100,0,10,0.0,550.0,6662.5,0.0,6662.5,0.0,20.0,1050.0,0.0,0.0,4381.0,0.0,367.5000000000001,3401.0,1.850000000000001
399.0,100,0,10,0.0,550.0,6672.5,0.0,6672.5,0.0,10.0,1050.0,0.0,0.0,4391.0,0.0,367.5000000000001,3401.0,1.850000000000001
400.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
401.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
402.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
403.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
404.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
405.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
406.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
407.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
408.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
409.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
410.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
411.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
412.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
413.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
414.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
415.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
416.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
417.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
418.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
419.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
420.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
421.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
422.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
423.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
424.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
425.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
426.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
427.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
428.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
429.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
430.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
431.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
432.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
433.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
434.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
435.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
436.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
437.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
438.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
439.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
440.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
441.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
442.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
443.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
444.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
445.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
446.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
447.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
448.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
449.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
450.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
451.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
452.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
453.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
454.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
455.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
456.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
457.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
458.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
459.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
460.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
461.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
462.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
463.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
464.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
465.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
466.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
467.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
468.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
469.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
470.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
471.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
472.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
473.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
474.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
475.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
476.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
477.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
478.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
